PORT_TYPE,EVSE_ZIP,SESSION_START_DATE,SESSION_START_TIME,SESSION_LENGTH,ENERGY,SUBLAP,LAT,LON
1,11,12/14/13,12:33,8.093654,2.216839219,LAP2,40.782878,-80.527821
3,5,12/27/13,19:09,4.975107,1.458799514,LAP1,40.932256,-80.388139
2,4,12/17/13,14:41,8.063479,3.048604082,LAP1,41.237692,-80.129426
2,1,12/1/13,9:03,0.674391,0.303824002,LAP1,40.759591,-80.892775
3,1,12/12/13,20:59,5.346924,2.134768429,LAP1,40.759591,-80.892775
1,5,12/28/13,4:46,6.617544,1.97626378,LAP1,40.932256,-80.388139
3,9,12/7/13,3:22,6.107542,1.931293586,LAP2,40.605104,-80.061551
1,6,12/23/13,4:42,8.134826,1.660193481,LAP2,41.088805,-80.651918
3,13,12/7/13,4:08,3.940915,1.834228408,LAP2,40.697587,-80.44851
1,5,12/10/13,6:03,0.250422,1.51156858,LAP1,40.932256,-80.388139
2,2,12/24/13,4:22,4.83518,2.395600751,LAP1,40.476938,-80.381297
3,5,12/22/13,19:35,4.854211,2.569316845,LAP1,40.932256,-80.388139
2,14,12/3/13,15:23,2.695372,2.228049519,LAP2,41.141569,-80.833456
3,3,12/4/13,20:08,1.817684,1.304273765,LAP1,40.82405,-80.70807
2,11,12/21/13,17:15,2.961181,1.721620561,LAP2,40.782878,-80.527821
3,6,12/1/13,2:49,10.581195,2.646299744,LAP2,41.088805,-80.651918
2,3,12/30/13,19:05,10.532024,3.535928923,LAP1,40.82405,-80.70807
1,1,12/12/13,12:44,3.54605,0.795901382,LAP1,40.759591,-80.892775
1,13,12/23/13,12:33,15.761659,3.81319564,LAP2,40.697587,-80.44851
3,7,12/8/13,11:44,4.042973,2.52234961,LAP2,41.197179,-80.218578
3,11,12/20/13,1:12,7.174135,1.700000574,LAP2,40.782878,-80.527821
3,1,12/29/13,1:18,5.330989,2.623883569,LAP1,40.759591,-80.892775
1,2,12/24/13,13:30,3.860018,1.0302001,LAP1,40.476938,-80.381297
2,4,12/12/13,4:28,0.981413,1.937317521,LAP1,41.237692,-80.129426
3,13,12/11/13,21:30,10.369098,3.059970031,LAP2,40.697587,-80.44851
1,13,12/25/13,22:15,10.924698,3.575283431,LAP2,40.697587,-80.44851
2,4,12/14/13,3:10,16.163779,4.136421436,LAP1,41.237692,-80.129426
3,9,12/15/13,14:24,2.768984,0.952611954,LAP2,40.605104,-80.061551
3,8,12/5/13,4:39,3.221133,1.106458657,LAP2,41.122195,-80.597651
2,5,12/11/13,20:16,14.561036,3.132674537,LAP1,40.932256,-80.388139
2,4,12/9/13,16:43,3.889311,2.105348595,LAP1,41.237692,-80.129426
3,1,12/2/13,13:37,4.458992,2.429535566,LAP1,40.759591,-80.892775
2,2,12/26/13,6:05,1.012899,1.181421896,LAP1,40.476938,-80.381297
2,14,12/26/13,1:44,0.427682,1.621445468,LAP2,41.141569,-80.833456
3,4,12/19/13,3:25,3.478395,1.148908147,LAP1,41.237692,-80.129426
2,5,12/3/13,14:50,1.951748,0.690453836,LAP1,40.932256,-80.388139
1,7,12/25/13,9:37,5.248157,2.36973536,LAP2,41.197179,-80.218578
2,3,12/25/13,18:27,8.341236,2.819524564,LAP1,40.82405,-80.70807
3,5,12/13/13,1:30,9.040461,2.657483828,LAP1,40.932256,-80.388139
3,12,12/6/13,6:24,4.766849,1.640761665,LAP2,40.666304,-80.69382
1,10,12/4/13,6:22,9.438511,2.694562457,LAP2,40.940856,-80.902297
1,14,12/6/13,3:41,6.784034,1.416155583,LAP2,41.141569,-80.833456
1,7,12/18/13,21:47,0.941686,1.332890696,LAP2,41.197179,-80.218578
1,14,12/29/13,16:17,0.678856,0.973621518,LAP2,41.141569,-80.833456
2,13,12/6/13,20:28,8.243756,2.103085525,LAP2,40.697587,-80.44851
3,9,12/12/13,1:28,11.146695,3.266990456,LAP2,40.605104,-80.061551
2,9,12/5/13,4:33,2.988147,1.815822179,LAP2,40.605104,-80.061551
3,2,12/10/13,7:33,6.491881,1.541303037,LAP1,40.476938,-80.381297
2,10,12/9/13,8:58,3.068258,1.869597337,LAP2,40.940856,-80.902297
3,14,12/31/13,16:07,0.231236,1.930098814,LAP2,41.141569,-80.833456
3,9,12/29/13,10:30,4.798969,2.195080292,LAP2,40.605104,-80.061551
1,14,12/15/13,5:12,3.074112,0.735302636,LAP2,41.141569,-80.833456
3,4,12/19/13,23:55,3.408127,0.897601529,LAP1,41.237692,-80.129426
1,1,12/23/13,19:27,1.506191,1.76940211,LAP1,40.759591,-80.892775
1,10,12/7/13,16:24,15.740255,4.292894082,LAP2,40.940856,-80.902297
3,5,12/12/13,5:17,0.95121,1.889603765,LAP1,40.932256,-80.388139
2,14,12/4/13,3:24,8.609024,1.901609285,LAP2,41.141569,-80.833456
1,7,12/13/13,1:15,5.406813,1.527796626,LAP2,41.197179,-80.218578
2,3,12/20/13,11:15,1.490696,2.291042743,LAP1,40.82405,-80.70807
1,10,12/24/13,6:04,6.624844,2.309034392,LAP2,40.940856,-80.902297
2,9,12/29/13,18:23,4.913263,1.36542222,LAP2,40.605104,-80.061551
2,9,12/23/13,17:36,3.317137,0.773652595,LAP2,40.605104,-80.061551
1,1,12/15/13,14:23,2.461589,1.343160882,LAP1,40.759591,-80.892775
2,13,12/10/13,5:06,7.744828,3.035596695,LAP2,40.697587,-80.44851
3,13,12/12/13,13:07,11.091261,2.322725576,LAP2,40.697587,-80.44851
2,7,12/22/13,19:57,3.320824,2.505468582,LAP2,41.197179,-80.218578
3,11,12/5/13,13:44,8.661725,2.565214911,LAP2,40.782878,-80.527821
2,8,12/4/13,18:07,7.943075,2.057426179,LAP2,41.122195,-80.597651
3,2,12/4/13,21:05,13.263418,4.058093165,LAP1,40.476938,-80.381297
1,11,12/3/13,5:29,7.518341,1.652977996,LAP2,40.782878,-80.527821
1,3,12/4/13,20:44,0.981602,0.527817115,LAP1,40.82405,-80.70807
1,5,12/28/13,2:10,0.598891,1.003530548,LAP1,40.932256,-80.388139
3,13,12/19/13,9:57,0.158036,1.029493092,LAP2,40.697587,-80.44851
2,9,12/19/13,20:39,9.832786,3.494560261,LAP2,40.605104,-80.061551
1,6,12/17/13,21:25,0.419739,0.822570821,LAP2,41.088805,-80.651918
3,5,12/8/13,2:39,3.557262,0.936151482,LAP1,40.932256,-80.388139
1,13,12/5/13,22:07,3.156641,1.419023911,LAP2,40.697587,-80.44851
2,8,12/25/13,10:25,1.808225,1.469086028,LAP2,41.122195,-80.597651
3,3,12/17/13,3:45,8.148481,1.746234301,LAP1,40.82405,-80.70807
1,10,12/3/13,2:21,4.693838,2.837480427,LAP2,40.940856,-80.902297
2,6,12/16/13,17:23,3.216393,2.426991213,LAP2,41.088805,-80.651918
2,14,12/31/13,17:58,9.874591,3.604562716,LAP2,41.141569,-80.833456
3,5,12/10/13,1:59,0.171358,0.8628937,LAP1,40.932256,-80.388139
2,2,12/3/13,15:55,8.302726,1.836847031,LAP1,40.476938,-80.381297
1,12,12/14/13,18:21,5.430248,2.254069067,LAP2,40.666304,-80.69382
3,2,12/18/13,9:00,0.095431,1.338272306,LAP1,40.476938,-80.381297
3,12,12/20/13,13:26,3.119351,0.883504984,LAP2,40.666304,-80.69382
1,6,12/24/13,10:02,0.899487,2.133089292,LAP2,41.088805,-80.651918
1,1,12/21/13,19:12,7.767948,3.341438488,LAP1,40.759591,-80.892775
3,2,12/13/13,23:27,8.830949,2.580032646,LAP1,40.476938,-80.381297
2,11,12/29/13,12:13,3.15087,1.194891754,LAP2,40.782878,-80.527821
3,10,12/15/13,18:31,2.119708,2.044440288,LAP2,40.940856,-80.902297
3,4,12/21/13,10:17,5.184718,2.326972064,LAP1,41.237692,-80.129426
3,12,12/25/13,17:54,6.252256,3.111036207,LAP2,40.666304,-80.69382
2,14,12/17/13,9:25,7.294883,2.621101889,LAP2,41.141569,-80.833456
3,8,12/27/13,11:28,5.055587,1.665706633,LAP2,41.122195,-80.597651
3,8,12/11/13,17:00,6.282006,1.637110193,LAP2,41.122195,-80.597651
2,4,12/30/13,4:05,0.051343,1.114056781,LAP1,41.237692,-80.129426
3,5,12/11/13,13:46,0.471592,1.90469575,LAP1,40.932256,-80.388139
2,12,12/20/13,3:04,6.627784,2.898696461,LAP2,40.666304,-80.69382
3,5,12/15/13,22:25,6.122247,2.330653288,LAP1,40.932256,-80.388139
2,8,12/23/13,18:12,1.238954,0.770231588,LAP2,41.122195,-80.597651
1,14,12/16/13,23:32,1.892201,2.286326413,LAP2,41.141569,-80.833456
3,8,12/25/13,7:22,5.600971,2.409969281,LAP2,41.122195,-80.597651
2,11,12/1/13,17:29,9.183862,1.871552304,LAP2,40.782878,-80.527821
2,1,12/21/13,14:38,5.464775,2.914776135,LAP1,40.759591,-80.892775
1,2,12/12/13,20:46,6.047542,1.751337585,LAP1,40.476938,-80.381297
2,9,12/10/13,22:24,5.917013,1.240854827,LAP2,40.605104,-80.061551
3,8,12/25/13,3:22,0.173582,1.927915807,LAP2,41.122195,-80.597651
2,3,12/1/13,18:51,7.998355,1.647689476,LAP1,40.82405,-80.70807
3,14,12/4/13,21:43,1.841982,1.150283499,LAP2,41.141569,-80.833456
2,2,12/23/13,4:57,2.794205,1.552905191,LAP1,40.476938,-80.381297
1,5,12/2/13,13:10,3.067506,2.546290068,LAP1,40.932256,-80.388139
3,13,12/12/13,16:31,3.391755,2.05632689,LAP2,40.697587,-80.44851
3,8,12/5/13,15:36,14.93621,4.051812205,LAP2,41.122195,-80.597651
2,9,12/30/13,8:13,0.312871,1.476563326,LAP2,40.605104,-80.061551
2,11,12/28/13,22:40,2.50797,2.239217108,LAP2,40.782878,-80.527821
3,7,12/3/13,11:00,10.303196,2.502446615,LAP2,41.197179,-80.218578
1,12,12/21/13,12:10,6.592926,1.381984263,LAP2,40.666304,-80.69382
1,13,12/14/13,16:22,2.438819,2.154470138,LAP2,40.697587,-80.44851
1,6,12/8/13,15:41,17.524021,3.996263274,LAP2,41.088805,-80.651918
1,3,12/31/13,6:23,10.135203,3.473043906,LAP1,40.82405,-80.70807
1,5,12/26/13,10:50,6.576983,1.748020385,LAP1,40.932256,-80.388139
3,2,12/4/13,16:38,0.89676,0.558638945,LAP1,40.476938,-80.381297
1,12,12/9/13,6:50,8.519736,2.403095576,LAP2,40.666304,-80.69382
3,2,12/28/13,2:49,3.127042,1.886601601,LAP1,40.476938,-80.381297
3,5,12/2/13,12:14,9.047643,2.079575186,LAP1,40.932256,-80.388139
3,8,12/21/13,22:39,3.849322,2.046629847,LAP2,41.122195,-80.597651
1,11,12/1/13,23:06,6.943995,1.43190925,LAP2,40.782878,-80.527821
2,3,12/29/13,23:14,7.074723,1.808800586,LAP1,40.82405,-80.70807
1,14,12/26/13,17:08,7.621703,2.74521824,LAP2,41.141569,-80.833456
2,4,12/18/13,13:13,3.479566,0.863577066,LAP1,41.237692,-80.129426
2,12,12/28/13,11:50,4.821295,2.624743364,LAP2,40.666304,-80.69382
3,9,12/28/13,10:06,9.833031,2.49155677,LAP2,40.605104,-80.061551
1,6,12/16/13,9:35,9.897864,3.313518099,LAP2,41.088805,-80.651918
1,11,12/22/13,14:47,2.942535,1.790301632,LAP2,40.782878,-80.527821
1,12,12/19/13,18:24,3.229834,2.60382335,LAP2,40.666304,-80.69382
2,12,12/6/13,2:23,0.216764,0.259469554,LAP2,40.666304,-80.69382
2,14,12/24/13,4:04,4.018897,1.514259124,LAP2,41.141569,-80.833456
1,14,12/1/13,23:01,4.642344,2.097341572,LAP2,41.141569,-80.833456
2,13,12/5/13,16:55,5.689826,1.304347564,LAP2,40.697587,-80.44851
3,2,12/13/13,7:07,1.200408,0.248134341,LAP1,40.476938,-80.381297
1,5,12/5/13,12:27,7.104991,3.374753687,LAP1,40.932256,-80.388139
3,11,12/4/13,23:47,0.633679,0.718387835,LAP2,40.782878,-80.527821
3,13,12/23/13,19:33,3.272039,1.734774999,LAP2,40.697587,-80.44851
3,8,12/20/13,20:08,0.591141,0.725771905,LAP2,41.122195,-80.597651
1,5,12/8/13,19:24,2.706476,1.720070432,LAP1,40.932256,-80.388139
3,5,12/6/13,12:19,0.965931,0.461476824,LAP1,40.932256,-80.388139
2,8,12/21/13,17:24,1.331056,1.284646632,LAP2,41.122195,-80.597651
2,10,12/30/13,11:09,2.003996,1.318581092,LAP2,40.940856,-80.902297
3,14,12/25/13,18:35,0.728107,0.490251815,LAP2,41.141569,-80.833456
2,8,12/14/13,10:49,5.538386,2.60312621,LAP2,41.122195,-80.597651
1,5,12/4/13,14:29,4.209976,1.306268231,LAP1,40.932256,-80.388139
3,4,12/25/13,3:58,3.810415,1.239069416,LAP1,41.237692,-80.129426
3,2,12/17/13,1:28,9.86159,3.490700679,LAP1,40.476938,-80.381297
1,5,12/25/13,20:16,4.178961,1.758010588,LAP1,40.932256,-80.388139
1,5,12/23/13,10:15,9.47003,2.69613473,LAP1,40.932256,-80.388139
1,12,12/30/13,4:38,1.057852,0.926796773,LAP2,40.666304,-80.69382
1,11,12/23/13,16:19,4.337861,2.235372426,LAP2,40.782878,-80.527821
2,2,12/18/13,10:48,2.681749,1.724938952,LAP1,40.476938,-80.381297
3,7,12/11/13,20:45,6.552208,2.745149653,LAP2,41.197179,-80.218578
1,1,12/8/13,15:00,10.350066,2.501141928,LAP1,40.759591,-80.892775
3,11,12/17/13,13:12,7.561546,1.976247544,LAP2,40.782878,-80.527821
3,4,12/19/13,8:50,7.287437,2.763918133,LAP1,41.237692,-80.129426
3,4,12/8/13,12:56,4.356278,1.112397011,LAP1,41.237692,-80.129426
1,2,12/5/13,10:15,3.438724,2.530589858,LAP1,40.476938,-80.381297
3,10,12/19/13,9:28,5.483725,2.338962188,LAP2,40.940856,-80.902297
3,11,12/15/13,5:14,4.640004,2.855345482,LAP2,40.782878,-80.527821
2,1,12/17/13,10:23,0.195278,0.405772283,LAP1,40.759591,-80.892775
3,13,12/24/13,9:31,2.148695,2.240995153,LAP2,40.697587,-80.44851
3,6,12/20/13,20:14,12.219473,3.596354317,LAP2,41.088805,-80.651918
1,12,12/28/13,7:35,2.546766,0.828235664,LAP2,40.666304,-80.69382
3,11,12/15/13,4:11,0.039685,0.78820786,LAP2,40.782878,-80.527821
2,8,12/28/13,19:56,4.342345,2.757764604,LAP2,41.122195,-80.597651
2,10,12/11/13,22:09,0.152757,1.284029002,LAP2,40.940856,-80.902297
1,6,12/27/13,22:11,2.37525,1.428633653,LAP2,41.088805,-80.651918
2,14,12/15/13,2:51,4.218484,0.85540947,LAP2,41.141569,-80.833456
1,10,12/4/13,15:53,3.436645,2.420026932,LAP2,40.940856,-80.902297
2,1,12/21/13,14:36,9.099528,3.367846835,LAP1,40.759591,-80.892775
1,13,12/1/13,12:36,1.549702,0.518809853,LAP2,40.697587,-80.44851
2,13,12/4/13,19:18,2.186644,0.440706432,LAP2,40.697587,-80.44851
3,3,12/27/13,20:11,11.8436,3.667290086,LAP1,40.82405,-80.70807
2,3,12/15/13,1:47,2.219845,1.834630784,LAP1,40.82405,-80.70807
2,10,12/18/13,16:32,9.709661,2.52220639,LAP2,40.940856,-80.902297
3,14,12/4/13,3:51,10.531536,3.710870141,LAP2,41.141569,-80.833456
3,8,12/4/13,1:49,6.353955,1.859041544,LAP2,41.122195,-80.597651
2,13,12/14/13,21:51,8.11931,1.984207927,LAP2,40.697587,-80.44851
3,7,12/2/13,23:14,2.796146,0.936500524,LAP2,41.197179,-80.218578
2,7,12/11/13,6:12,7.140851,1.696068085,LAP2,41.197179,-80.218578
1,11,12/12/13,15:10,3.087014,2.600807297,LAP2,40.782878,-80.527821
2,2,12/10/13,20:53,1.537316,1.140650105,LAP1,40.476938,-80.381297
2,7,12/28/13,15:55,0.789767,1.703742095,LAP2,41.197179,-80.218578
3,6,12/15/13,20:12,8.165877,2.408267305,LAP2,41.088805,-80.651918
3,7,12/20/13,2:26,2.377259,2.069596099,LAP2,41.197179,-80.218578
2,2,12/1/13,15:13,8.224457,2.298264451,LAP1,40.476938,-80.381297
3,10,12/12/13,5:12,5.236014,2.976194615,LAP2,40.940856,-80.902297
2,5,12/2/13,13:59,13.827327,3.21952292,LAP1,40.932256,-80.388139
2,10,12/20/13,15:32,2.232244,1.404749907,LAP2,40.940856,-80.902297
3,7,12/13/13,3:36,5.277935,2.086589312,LAP2,41.197179,-80.218578
3,3,12/19/13,13:21,9.865584,2.08526861,LAP1,40.82405,-80.70807
1,6,12/29/13,18:42,2.346836,1.505132589,LAP2,41.088805,-80.651918
3,10,12/27/13,20:12,3.818702,1.758674006,LAP2,40.940856,-80.902297
3,5,12/18/13,2:08,3.675858,1.309318867,LAP1,40.932256,-80.388139
2,2,12/18/13,12:50,16.09957,3.782286894,LAP1,40.476938,-80.381297
3,1,12/6/13,6:53,0.44934,0.743333534,LAP1,40.759591,-80.892775
3,6,12/14/13,19:22,4.435153,1.328207328,LAP2,41.088805,-80.651918
1,8,12/14/13,13:34,8.563628,3.177317029,LAP2,41.122195,-80.597651
1,11,12/30/13,1:03,1.880818,1.833384639,LAP2,40.782878,-80.527821
3,3,12/15/13,10:19,10.545752,3.043372131,LAP1,40.82405,-80.70807
1,7,12/2/13,21:38,0.588174,0.449454531,LAP2,41.197179,-80.218578
2,9,12/30/13,21:07,2.275273,2.362848913,LAP2,40.605104,-80.061551
1,1,12/31/13,22:13,0.921946,1.839291097,LAP1,40.759591,-80.892775
1,9,12/16/13,17:19,9.595375,2.37252779,LAP2,40.605104,-80.061551
1,4,12/25/13,10:34,1.000114,0.95295905,LAP1,41.237692,-80.129426
1,11,12/10/13,20:41,5.766246,2.902101529,LAP2,40.782878,-80.527821
2,12,12/11/13,6:27,3.700716,1.778369838,LAP2,40.666304,-80.69382
3,10,12/1/13,21:11,6.5632,2.752062825,LAP2,40.940856,-80.902297
1,1,12/7/13,23:21,10.489934,3.282899805,LAP1,40.759591,-80.892775
2,12,12/25/13,16:03,8.548809,2.700745166,LAP2,40.666304,-80.69382
1,12,12/15/13,5:19,3.625246,2.437442631,LAP2,40.666304,-80.69382
3,7,12/19/13,5:46,1.053278,1.108267242,LAP2,41.197179,-80.218578
3,10,12/14/13,9:20,2.335351,2.396873031,LAP2,40.940856,-80.902297
3,1,12/14/13,10:48,6.135206,1.355151542,LAP1,40.759591,-80.892775
3,5,12/4/13,2:40,2.652269,0.68175012,LAP1,40.932256,-80.388139
3,9,12/18/13,3:57,8.818783,2.320789759,LAP2,40.605104,-80.061551
1,8,12/14/13,15:18,0.360022,1.298804102,LAP2,41.122195,-80.597651
3,12,12/13/13,23:50,5.151394,2.717128622,LAP2,40.666304,-80.69382
3,12,12/31/13,14:42,8.959785,3.755536575,LAP2,40.666304,-80.69382
1,6,12/16/13,9:14,1.22528,2.083779766,LAP2,41.088805,-80.651918
2,3,12/19/13,12:02,3.056916,1.530106319,LAP1,40.82405,-80.70807
3,5,12/16/13,5:23,0.612214,1.552531102,LAP1,40.932256,-80.388139
3,8,12/31/13,5:38,3.629471,0.822464555,LAP2,41.122195,-80.597651
2,9,12/10/13,11:23,12.400073,3.439616922,LAP2,40.605104,-80.061551
2,9,12/26/13,23:17,9.128412,1.99855535,LAP2,40.605104,-80.061551
1,14,12/14/13,3:15,8.427133,2.863120972,LAP2,41.141569,-80.833456
2,13,12/9/13,20:16,3.047298,1.503964093,LAP2,40.697587,-80.44851
2,3,12/15/13,6:00,3.618922,1.386432968,LAP1,40.82405,-80.70807
1,2,12/12/13,6:21,6.172045,2.013883063,LAP1,40.476938,-80.381297
1,9,12/4/13,3:00,3.511246,1.062885158,LAP2,40.605104,-80.061551
3,1,12/13/13,4:22,1.698448,2.154055046,LAP1,40.759591,-80.892775
1,3,12/25/13,1:12,2.104001,1.089872154,LAP1,40.82405,-80.70807
1,1,12/27/13,11:46,6.407179,3.200450207,LAP1,40.759591,-80.892775
2,2,12/2/13,9:23,2.545383,1.887862108,LAP1,40.476938,-80.381297
1,14,12/7/13,1:48,4.334436,2.192571818,LAP2,41.141569,-80.833456
2,14,12/25/13,16:23,1.089337,0.732901945,LAP2,41.141569,-80.833456
1,2,12/13/13,7:37,9.235182,1.87799671,LAP1,40.476938,-80.381297
1,11,12/12/13,12:02,5.099269,1.694085097,LAP2,40.782878,-80.527821
1,6,12/12/13,12:07,5.413949,1.686736296,LAP2,41.088805,-80.651918
1,2,12/4/13,10:35,0.698387,1.284476618,LAP1,40.476938,-80.381297
1,7,12/2/13,19:13,5.204338,1.816968146,LAP2,41.197179,-80.218578
2,8,12/25/13,2:22,3.273559,1.24840522,LAP2,41.122195,-80.597651
1,7,12/23/13,1:50,11.471155,2.76902119,LAP2,41.197179,-80.218578
2,3,12/25/13,3:03,3.353321,2.248539145,LAP1,40.82405,-80.70807
1,11,12/8/13,5:16,4.66978,1.442379156,LAP2,40.782878,-80.527821
1,4,12/18/13,17:00,0.818315,1.108978579,LAP1,41.237692,-80.129426
2,2,12/21/13,20:42,12.755179,3.161545571,LAP1,40.476938,-80.381297
3,14,12/4/13,9:12,4.336483,2.827835959,LAP2,41.141569,-80.833456
1,1,12/24/13,19:13,1.958218,1.894280727,LAP1,40.759591,-80.892775
2,10,12/10/13,11:46,7.904448,2.991548485,LAP2,40.940856,-80.902297
2,6,12/7/13,15:09,9.502576,3.379003908,LAP2,41.088805,-80.651918
2,3,12/14/13,11:44,3.830132,1.504976555,LAP1,40.82405,-80.70807
1,12,12/4/13,17:15,8.994401,3.783103745,LAP2,40.666304,-80.69382
3,2,12/22/13,4:19,3.099061,2.465508857,LAP1,40.476938,-80.381297
3,4,12/18/13,23:29,4.37982,1.582071032,LAP1,41.237692,-80.129426
1,7,12/19/13,12:17,4.86309,2.761114672,LAP2,41.197179,-80.218578
3,7,12/2/13,18:02,7.010522,2.940872133,LAP2,41.197179,-80.218578
3,12,12/31/13,2:49,3.952376,1.208126686,LAP2,40.666304,-80.69382
2,6,12/9/13,3:14,0.496322,1.843214352,LAP2,41.088805,-80.651918
1,10,12/9/13,9:16,8.621898,3.15666925,LAP2,40.940856,-80.902297
2,4,12/16/13,13:15,9.701869,3.647064396,LAP1,41.237692,-80.129426
3,12,12/16/13,20:28,1.047233,0.847169791,LAP2,40.666304,-80.69382
1,5,12/19/13,11:05,7.343516,2.805997739,LAP1,40.932256,-80.388139
2,7,12/18/13,4:33,8.785536,2.725678354,LAP2,41.197179,-80.218578
2,13,12/9/13,13:45,4.013375,2.478497939,LAP2,40.697587,-80.44851
1,14,12/21/13,11:22,9.677549,2.072530429,LAP2,41.141569,-80.833456
3,4,12/21/13,7:22,5.169926,2.034039054,LAP1,41.237692,-80.129426
3,3,12/27/13,2:11,4.216261,2.01062846,LAP1,40.82405,-80.70807
3,1,12/8/13,4:39,14.620016,4.052529612,LAP1,40.759591,-80.892775
3,3,12/25/13,17:32,10.042895,3.103247084,LAP1,40.82405,-80.70807
1,7,12/30/13,4:19,4.749832,1.819196025,LAP2,41.197179,-80.218578
3,2,12/5/13,11:43,2.603047,1.810690092,LAP1,40.476938,-80.381297
2,9,12/28/13,16:18,0.096293,0.119596752,LAP2,40.605104,-80.061551
1,13,12/18/13,22:41,6.872108,1.81656439,LAP2,40.697587,-80.44851
1,7,12/11/13,1:20,8.097984,3.051814064,LAP2,41.197179,-80.218578
2,5,12/27/13,21:47,1.795946,0.48040092,LAP1,40.932256,-80.388139
2,11,12/17/13,16:02,7.155537,1.53154596,LAP2,40.782878,-80.527821
1,6,12/1/13,16:53,7.63679,3.145735514,LAP2,41.088805,-80.651918
3,1,12/15/13,4:30,4.764907,2.655070318,LAP1,40.759591,-80.892775
3,6,12/2/13,4:35,3.460494,1.695703139,LAP2,41.088805,-80.651918
3,10,12/18/13,20:50,1.357011,1.700927114,LAP2,40.940856,-80.902297
3,13,12/23/13,16:18,0.953375,1.034786297,LAP2,40.697587,-80.44851
3,1,12/21/13,12:09,3.235606,1.332140281,LAP1,40.759591,-80.892775
2,14,12/31/13,20:15,7.665343,3.311191335,LAP2,41.141569,-80.833456
3,6,12/23/13,2:07,0.78368,1.023959938,LAP2,41.088805,-80.651918
3,8,12/24/13,16:01,2.577713,1.663314715,LAP2,41.122195,-80.597651
1,12,12/27/13,12:15,8.342939,3.031295262,LAP2,40.666304,-80.69382
2,3,12/21/13,6:56,7.219702,1.832972094,LAP1,40.82405,-80.70807
3,3,12/18/13,23:00,4.794615,1.113867358,LAP1,40.82405,-80.70807
3,2,12/24/13,15:06,0.84637,0.629278029,LAP1,40.476938,-80.381297
1,14,12/4/13,5:23,5.885263,2.382984585,LAP2,41.141569,-80.833456
3,5,12/12/13,18:00,10.437119,2.651601513,LAP1,40.932256,-80.388139
3,3,12/8/13,6:47,6.871138,2.176189275,LAP1,40.82405,-80.70807
2,11,12/17/13,23:57,6.840239,3.148927158,LAP2,40.782878,-80.527821
1,6,12/22/13,7:21,5.489835,1.894784136,LAP2,41.088805,-80.651918
1,7,12/12/13,14:07,3.133507,1.064769568,LAP2,41.197179,-80.218578
1,14,12/8/13,13:10,4.042621,2.309735748,LAP2,41.141569,-80.833456
3,9,12/24/13,8:02,0.133832,1.657259921,LAP2,40.605104,-80.061551
3,12,12/12/13,2:55,6.748626,2.984114269,LAP2,40.666304,-80.69382
2,9,12/22/13,2:57,3.014884,2.472072867,LAP2,40.605104,-80.061551
1,9,12/2/13,20:32,8.555886,3.258058377,LAP2,40.605104,-80.061551
3,5,12/25/13,6:59,6.57117,2.649813418,LAP1,40.932256,-80.388139
1,6,12/4/13,6:56,5.247545,1.386700878,LAP2,41.088805,-80.651918
2,2,12/23/13,7:18,1.528284,1.31269666,LAP1,40.476938,-80.381297
3,12,12/13/13,20:32,3.043846,0.895014943,LAP2,40.666304,-80.69382
3,14,12/20/13,8:56,3.840822,1.201719193,LAP2,41.141569,-80.833456
2,11,12/7/13,14:27,2.690889,1.466873522,LAP2,40.782878,-80.527821
3,1,12/24/13,14:01,4.2891,1.639066022,LAP1,40.759591,-80.892775
1,9,12/22/13,10:18,6.446351,1.56301068,LAP2,40.605104,-80.061551
1,3,12/7/13,8:28,10.594103,3.665382519,LAP1,40.82405,-80.70807
3,13,12/9/13,11:18,2.573896,0.624099845,LAP2,40.697587,-80.44851
1,14,12/16/13,16:38,7.980099,1.622412742,LAP2,41.141569,-80.833456
3,12,12/13/13,12:06,6.671299,1.687691329,LAP2,40.666304,-80.69382
3,8,12/2/13,14:15,0.767861,1.916843282,LAP2,41.122195,-80.597651
3,7,12/30/13,6:56,7.173891,1.978331867,LAP2,41.197179,-80.218578
1,4,12/26/13,21:11,9.561269,3.793677668,LAP1,41.237692,-80.129426
3,8,12/25/13,3:55,1.883073,2.165975671,LAP2,41.122195,-80.597651
3,2,12/7/13,1:06,7.386575,2.264730276,LAP1,40.476938,-80.381297
1,11,12/4/13,6:40,11.165824,3.652591826,LAP2,40.782878,-80.527821
3,6,12/6/13,10:27,0.290906,0.416289189,LAP2,41.088805,-80.651918
3,11,12/12/13,15:36,0.971731,0.799383132,LAP2,40.782878,-80.527821
1,6,12/22/13,10:32,1.353661,0.694616415,LAP2,41.088805,-80.651918
1,13,12/11/13,22:45,4.866707,1.612493574,LAP2,40.697587,-80.44851
2,4,12/8/13,19:17,4.285733,2.240984463,LAP1,41.237692,-80.129426
2,7,12/19/13,16:52,2.975597,2.259549314,LAP2,41.197179,-80.218578
1,11,12/24/13,5:22,0.482138,2.089476153,LAP2,40.782878,-80.527821
1,4,12/9/13,21:00,10.258077,3.785167959,LAP1,41.237692,-80.129426
3,3,12/18/13,20:37,5.787567,1.293590941,LAP1,40.82405,-80.70807
2,13,12/14/13,8:35,2.491761,1.346827281,LAP2,40.697587,-80.44851
3,7,12/31/13,17:37,8.008316,3.48546083,LAP2,41.197179,-80.218578
